trial,GB_condition,subject,ID,timeout,rt,room1,room2,action,chosenroom,gold,bomb,Gtrials
69,false,3,08jos05kd4o9ze7ns929qyaa,false,399,1,4,1,4,0.0,35.416666666666664,0
70,false,3,08jos05kd4o9ze7ns929qyaa,false,859,1,2,1,2,0.0,35.916666666666664,0
71,false,3,08jos05kd4o9ze7ns929qyaa,false,1286,9,4,1,4,0.0,35.75,0
72,false,3,08jos05kd4o9ze7ns929qyaa,false,403,8,4,1,4,0.0,36.5,0
1,false,4,09ym7c77o609ux5ev1uxznko,false,5662,1,4,0,1,0.0,0.5,0
2,false,4,09ym7c77o609ux5ev1uxznko,false,3802,2,7,0,2,0.0,1.0,0
3,false,4,09ym7c77o609ux5ev1uxznko,false,3264,5,8,1,8,0.0,1.75,0
4,false,4,09ym7c77o609ux5ev1uxznko,false,3178,9,5,1,5,0.0,2.25,0
5,false,4,09ym7c77o609ux5ev1uxznko,false,3241,1,0,1,0,0.0,2.25,0
6,false,4,09ym7c77o609ux5ev1uxznko,false,2440,7,8,1,8,0.0,3.0,0
7,false,4,09ym7c77o609ux5ev1uxznko,false,2799,9,2,1,2,0.0,3.5,0
8,false,4,09ym7c77o609ux5ev1uxznko,false,2438,6,9,0,6,0.0,3.666666666666667,0
9,false,4,09ym7c77o609ux5ev1uxznko,false,3465,5,4,0,5,0.0,4.166666666666667,0
10,false,4,09ym7c77o609ux5ev1uxznko,false,2936,2,1,0,2,0.0,4.666666666666667,0
11,false,4,09ym7c77o609ux5ev1uxznko,false,3161,7,6,1,6,0.0,5.333333333333334,0
12,false,4,09ym7c77o609ux5ev1uxznko,false,3784,0,2,1,2,0.0,5.833333333333334,0
13,false,4,09ym7c77o609ux5ev1uxznko,false,2457,4,8,1,8,0.0,6.583333333333334,0
14,false,4,09ym7c77o609ux5ev1uxznko,false,3460,6,5,0,6,0.0,7.250000000000001,0
15,false,4,09ym7c77o609ux5ev1uxznko,false,2488,7,4,1,4,0.0,7.75,0
16,false,4,09ym7c77o609ux5ev1uxznko,false,2521,9,4,1,4,0.0,8.5,0
17,false,4,09ym7c77o609ux5ev1uxznko,false,3290,0,5,1,5,0.0,9.0,0
18,false,4,09ym7c77o609ux5ev1uxznko,false,2921,4,2,1,2,0.0,9.5,0
19,false,4,09ym7c77o609ux5ev1uxznko,false,3178,4,6,1,6,0.0,10.166666666666666,0
20,false,4,09ym7c77o609ux5ev1uxznko,false,2792,5,1,0,5,0.0,10.666666666666666,0
21,false,4,09ym7c77o609ux5ev1uxznko,false,2922,7,1,1,1,0.0,11.166666666666666,0
22,false,4,09ym7c77o609ux5ev1uxznko,false,2013,6,8,1,8,0.0,11.75,0
23,false,4,09ym7c77o609ux5ev1uxznko,false,2244,2,9,0,2,0.0,12.25,0
24,false,4,09ym7c77o609ux5ev1uxznko,false,2437,7,5,1,5,0.0,12.75,0
25,false,4,09ym7c77o609ux5ev1uxznko,false,2020,9,1,1,1,0.0,13.25,0
26,false,4,09ym7c77o609ux5ev1uxznko,false,2832,1,6,1,6,0.0,13.916666666666666,0
27,false,4,09ym7c77o609ux5ev1uxznko,false,2206,8,0,0,8,0.0,14.666666666666666,0
28,false,4,09ym7c77o609ux5ev1uxznko,false,2231,5,6,1,6,0.0,15.333333333333332,0
29,false,4,09ym7c77o609ux5ev1uxznko,false,2292,4,1,0,4,0.0,15.75,0
30,false,4,09ym7c77o609ux5ev1uxznko,false,2801,5,0,0,5,0.0,16.25,0
31,false,4,09ym7c77o609ux5ev1uxznko,false,2471,9,7,1,7,0.0,16.875,0
32,false,4,09ym7c77o609ux5ev1uxznko,false,3609,0,1,0,0,0.0,16.875,0
33,false,4,09ym7c77o609ux5ev1uxznko,false,2843,9,6,1,6,0.0,17.541666666666668,0
34,false,4,09ym7c77o609ux5ev1uxznko,false,2474,0,4,1,4,0.0,18.291666666666668,0
35,false,4,09ym7c77o609ux5ev1uxznko,false,1321,8,5,0,8,0.0,19.041666666666668,0
36,false,4,09ym7c77o609ux5ev1uxznko,false,2948,6,0,0,6,0.0,19.666666666666668,0
37,false,4,09ym7c77o609ux5ev1uxznko,false,2027,2,5,0,2,0.0,20.166666666666668,0
38,false,4,09ym7c77o609ux5ev1uxznko,false,2700,1,9,0,1,0.0,20.666666666666668,0
39,false,4,09ym7c77o609ux5ev1uxznko,false,2510,7,2,1,2,0.0,21.166666666666668,0
40,false,4,09ym7c77o609ux5ev1uxznko,false,2310,6,4,0,6,0.0,21.833333333333336,0
41,false,4,09ym7c77o609ux5ev1uxznko,false,2500,4,5,1,5,0.0,22.333333333333336,0
42,false,4,09ym7c77o609ux5ev1uxznko,false,2275,1,5,1,5,0.0,22.833333333333336,0
43,false,4,09ym7c77o609ux5ev1uxznko,false,1616,6,2,1,2,0.0,22.5,0
44,false,4,09ym7c77o609ux5ev1uxznko,false,1976,0,9,0,0,0.0,22.5,0
45,false,4,09ym7c77o609ux5ev1uxznko,false,2009,2,8,1,8,0.0,23.25,0
46,false,4,09ym7c77o609ux5ev1uxznko,false,1105,9,8,1,8,0.0,24.0,0
47,false,4,09ym7c77o609ux5ev1uxznko,false,2127,5,9,0,5,0.0,24.5,0
48,false,4,09ym7c77o609ux5ev1uxznko,false,2806,7,9,0,7,0.0,25.125,0
49,false,4,09ym7c77o609ux5ev1uxznko,false,2477,7,0,1,0,0.0,25.125,0
50,false,4,09ym7c77o609ux5ev1uxznko,false,1121,8,1,0,8,0.0,25.75,0
51,false,4,09ym7c77o609ux5ev1uxznko,false,1016,8,7,0,8,0.0,26.5,0
52,false,4,09ym7c77o609ux5ev1uxznko,false,2348,1,7,0,1,0.0,27.0,0
53,false,4,09ym7c77o609ux5ev1uxznko,false,1061,8,9,0,8,0.0,27.75,0
54,false,4,09ym7c77o609ux5ev1uxznko,false,1075,0,8,1,8,0.0,28.5,0
55,false,4,09ym7c77o609ux5ev1uxznko,false,1508,5,7,0,5,0.0,29.0,0
56,false,4,09ym7c77o609ux5ev1uxznko,false,1705,4,9,0,4,0.0,29.75,0
