trial,GB_condition,subject,ID,timeout,rt,room1,room2,action,chosenroom,gold,bomb,Gtrials
46,true,170,j53o3emn53c47lu91z8q9luh,false,1545,4,1,1,1,24.583333333333332,0.0,1
47,true,170,j53o3emn53c47lu91z8q9luh,false,1954,0,9,0,0,25.583333333333332,0.0,1
48,true,170,j53o3emn53c47lu91z8q9luh,false,1562,2,6,0,2,26.083333333333332,0.0,1
49,true,170,j53o3emn53c47lu91z8q9luh,false,2094,2,1,0,2,26.583333333333332,0.0,1
50,true,170,j53o3emn53c47lu91z8q9luh,false,1450,6,7,0,6,27.333333333333332,0.0,1
51,true,170,j53o3emn53c47lu91z8q9luh,false,1067,0,5,0,0,28.333333333333332,0.0,1
52,true,170,j53o3emn53c47lu91z8q9luh,false,1447,6,2,1,2,28.833333333333332,0.0,1
53,true,170,j53o3emn53c47lu91z8q9luh,false,1371,8,1,0,8,29.083333333333332,0.0,1
54,true,170,j53o3emn53c47lu91z8q9luh,false,1311,4,8,1,8,29.333333333333332,0.0,1
55,true,170,j53o3emn53c47lu91z8q9luh,false,1242,2,9,0,2,29.833333333333332,0.0,1
56,true,170,j53o3emn53c47lu91z8q9luh,false,1054,2,8,1,8,30.083333333333332,0.0,1
57,true,170,j53o3emn53c47lu91z8q9luh,false,2247,6,4,1,4,31.25,0.0,1
58,true,170,j53o3emn53c47lu91z8q9luh,false,1598,5,7,0,5,31.75,0.0,1
59,true,170,j53o3emn53c47lu91z8q9luh,false,1432,6,5,1,5,32.25,0.0,1
60,true,170,j53o3emn53c47lu91z8q9luh,false,1176,8,7,0,8,32.5,0.0,1
61,true,170,j53o3emn53c47lu91z8q9luh,false,1509,5,1,0,5,33.0,0.0,1
62,true,170,j53o3emn53c47lu91z8q9luh,false,1030,1,9,0,1,33.5,0.0,1
63,true,170,j53o3emn53c47lu91z8q9luh,false,1059,4,5,1,5,34.0,0.0,1
64,true,170,j53o3emn53c47lu91z8q9luh,false,1596,1,4,1,4,34.25,0.0,1
65,true,170,j53o3emn53c47lu91z8q9luh,false,1267,2,0,1,0,35.25,0.0,1
66,true,170,j53o3emn53c47lu91z8q9luh,false,1168,8,5,0,8,35.5,0.0,1
67,true,170,j53o3emn53c47lu91z8q9luh,false,1928,5,2,1,2,36.0,0.0,1
68,true,170,j53o3emn53c47lu91z8q9luh,false,2177,5,6,1,6,36.333333333333336,0.0,1
69,true,170,j53o3emn53c47lu91z8q9luh,false,1210,0,2,0,0,37.333333333333336,0.0,1
70,true,170,j53o3emn53c47lu91z8q9luh,false,1611,1,7,0,1,37.833333333333336,0.0,1
71,true,170,j53o3emn53c47lu91z8q9luh,false,1240,7,8,1,8,38.25,0.0,1
72,true,170,j53o3emn53c47lu91z8q9luh,false,1318,1,8,1,8,38.5,0.0,1
73,false,171,j9hpmgjh2v760ewmgsbefihs,false,4710,1,9,1,9,0.25,30.125,1
74,false,171,j9hpmgjh2v760ewmgsbefihs,false,4739,8,5,0,8,0.5,30.125,1
75,false,171,j9hpmgjh2v760ewmgsbefihs,false,3980,8,1,0,8,0.75,30.125,1
76,false,171,j9hpmgjh2v760ewmgsbefihs,false,2410,5,8,1,8,1.0,30.125,1
77,false,171,j9hpmgjh2v760ewmgsbefihs,false,3618,1,6,0,1,1.5,30.125,1
78,false,171,j9hpmgjh2v760ewmgsbefihs,false,3348,7,1,1,1,2.0,30.125,1
79,false,171,j9hpmgjh2v760ewmgsbefihs,false,4276,6,9,0,6,2.3333333333333335,30.125,1
80,false,171,j9hpmgjh2v760ewmgsbefihs,false,4444,5,2,0,5,3.5,30.125,1
81,false,171,j9hpmgjh2v760ewmgsbefihs,false,3426,9,2,1,2,4.0,30.125,1
82,false,171,j9hpmgjh2v760ewmgsbefihs,false,4082,0,6,0,0,5.0,30.125,1
83,false,171,j9hpmgjh2v760ewmgsbefihs,false,4898,4,6,1,6,5.333333333333333,30.125,1
84,false,171,j9hpmgjh2v760ewmgsbefihs,false,4026,5,6,0,5,5.833333333333333,30.125,1
85,false,171,j9hpmgjh2v760ewmgsbefihs,false,4412,4,0,0,4,6.083333333333333,30.125,1
86,false,171,j9hpmgjh2v760ewmgsbefihs,false,3034,7,0,1,0,7.083333333333333,30.125,1
87,false,171,j9hpmgjh2v760ewmgsbefihs,false,5370,5,0,0,5,8.5,30.125,1
88,false,171,j9hpmgjh2v760ewmgsbefihs,false,3617,2,4,0,2,9.0,30.125,1
89,false,171,j9hpmgjh2v760ewmgsbefihs,false,4744,0,7,0,0,10.0,30.125,1
90,false,171,j9hpmgjh2v760ewmgsbefihs,false,2594,4,2,1,2,10.5,30.125,1
91,false,171,j9hpmgjh2v760ewmgsbefihs,false,2911,4,1,1,1,11.0,30.125,1
92,false,171,j9hpmgjh2v760ewmgsbefihs,false,3548,2,6,1,6,11.333333333333334,30.125,1
93,false,171,j9hpmgjh2v760ewmgsbefihs,false,5534,5,7,1,7,11.708333333333334,30.125,1
94,false,171,j9hpmgjh2v760ewmgsbefihs,false,3976,4,5,1,5,12.5,30.125,1
95,false,171,j9hpmgjh2v760ewmgsbefihs,false,4050,1,4,0,1,13.0,30.125,1
96,false,171,j9hpmgjh2v760ewmgsbefihs,false,4384,1,0,0,1,13.5,30.125,1
97,false,171,j9hpmgjh2v760ewmgsbefihs,false,3026,6,2,1,2,14.0,30.125,1
98,false,171,j9hpmgjh2v760ewmgsbefihs,false,3347,1,5,0,1,14.5,30.125,1
99,false,171,j9hpmgjh2v760ewmgsbefihs,false,3520,4,7,1,7,14.875,30.125,1
100,false,171,j9hpmgjh2v760ewmgsbefihs,false,3248,7,5,1,5,15.375,30.125,1
101,false,171,j9hpmgjh2v760ewmgsbefihs,false,3765,1,7,0,1,16.5,30.125,1
102,false,171,j9hpmgjh2v760ewmgsbefihs,false,3580,6,1,1,1,17.0,30.125,1
103,false,171,j9hpmgjh2v760ewmgsbefihs,false,2365,2,1,0,2,17.5,30.125,1
104,false,171,j9hpmgjh2v760ewmgsbefihs,false,4391,9,5,0,9,17.75,30.125,1
105,false,171,j9hpmgjh2v760ewmgsbefihs,false,4288,8,9,0,8,18.0,30.125,1
106,false,171,j9hpmgjh2v760ewmgsbefihs,false,4180,0,9,0,0,19.0,30.125,1
107,false,171,j9hpmgjh2v760ewmgsbefihs,false,2877,2,5,1,5,19.5,30.125,1
108,false,171,j9hpmgjh2v760ewmgsbefihs,false,3151,8,0,0,8,20.25,30.125,1
109,false,171,j9hpmgjh2v760ewmgsbefihs,false,2511,8,4,1,4,20.5,30.125,1
110,false,171,j9hpmgjh2v760ewmgsbefihs,false,4617,9,1,1,1,21.0,30.125,1
111,false,171,j9hpmgjh2v760ewmgsbefihs,false,3537,6,4,0,6,21.333333333333332,30.125,1
112,false,171,j9hpmgjh2v760ewmgsbefihs,false,3587,6,7,1,7,21.708333333333332,30.125,1
113,false,171,j9hpmgjh2v760ewmgsbefihs,false,2997,9,7,1,7,22.083333333333332,30.125,1
114,false,171,j9hpmgjh2v760ewmgsbefihs,false,3088,6,0,0,6,22.416666666666664,30.125,1
115,false,171,j9hpmgjh2v760ewmgsbefihs,false,4191,8,7,1,7,23.375,30.125,1
116,false,171,j9hpmgjh2v760ewmgsbefihs,false,4461,9,4,1,4,23.625,30.125,1
117,false,171,j9hpmgjh2v760ewmgsbefihs,false,4479,0,1,0,0,24.625,30.125,1
118,false,171,j9hpmgjh2v760ewmgsbefihs,false,3681,0,4,1,4,24.875,30.125,1
119,false,171,j9hpmgjh2v760ewmgsbefihs,false,3247,5,1,1,1,25.375,30.125,1
120,false,171,j9hpmgjh2v760ewmgsbefihs,false,2697,5,4,0,5,25.875,30.125,1
121,false,171,j9hpmgjh2v760ewmgsbefihs,false,3167,0,8,1,8,26.125,30.125,1
122,false,171,j9hpmgjh2v760ewmgsbefihs,false,3206,9,8,1,8,27.25,30.125,1
123,false,171,j9hpmgjh2v760ewmgsbefihs,false,3381,2,9,0,2,27.75,30.125,1
124,false,171,j9hpmgjh2v760ewmgsbefihs,false,3065,7,9,0,7,28.125,30.125,1
125,false,171,j9hpmgjh2v760ewmgsbefihs,false,3262,7,8,1,8,28.375,30.125,1
126,false,171,j9hpmgjh2v760ewmgsbefihs,false,2800,1,8,0,1,28.875,30.125,1
127,false,171,j9hpmgjh2v760ewmgsbefihs,false,3581,6,8,0,6,29.208333333333332,30.125,1
128,false,171,j9hpmgjh2v760ewmgsbefihs,false,2378,0,5,1,5,29.708333333333332,30.125,1
129,false,171,j9hpmgjh2v760ewmgsbefihs,false,3120,7,6,1,6,30.333333333333332,30.125,1
130,false,171,j9hpmgjh2v760ewmgsbefihs,false,4056,2,7,0,2,30.833333333333332,30.125,1
131,false,171,j9hpmgjh2v760ewmgsbefihs,false,4535,8,6,0,8,31.083333333333332,30.125,1
132,false,171,j9hpmgjh2v760ewmgsbefihs,false,2023,9,0,1,0,32.08333333333333,30.125,1
133,false,171,j9hpmgjh2v760ewmgsbefihs,false,2705,9,6,1,6,32.416666666666664,30.125,1
134,false,171,j9hpmgjh2v760ewmgsbefihs,false,4299,6,5,1,5,32.916666666666664,30.125,1
135,false,171,j9hpmgjh2v760ewmgsbefihs,false,3998,7,2,0,7,33.291666666666664,30.125,1
136,false,171,j9hpmgjh2v760ewmgsbefihs,false,2594,2,8,1,8,34.25,30.125,1
137,false,171,j9hpmgjh2v760ewmgsbefihs,false,4454,0,2,0,0,35.25,30.125,1
138,false,171,j9hpmgjh2v760ewmgsbefihs,false,4175,1,2,0,1,35.75,30.125,1
139,false,171,j9hpmgjh2v760ewmgsbefihs,false,4642,4,9,0,4,36.0,30.125,1
140,false,171,j9hpmgjh2v760ewmgsbefihs,false,2930,4,8,1,8,36.25,30.125,1
141,false,171,j9hpmgjh2v760ewmgsbefihs,false,3140,2,0,1,0,37.25,30.125,1
142,false,171,j9hpmgjh2v760ewmgsbefihs,false,4231,8,2,0,8,37.5,30.125,1
143,false,171,j9hpmgjh2v760ewmgsbefihs,false,2763,5,9,0,5,38.5,30.125,1
144,false,171,j9hpmgjh2v760ewmgsbefihs,false,2566,7,4,1,4,38.75,30.125,1
1,true,172,jhln748kbg0uxwh77ajrsp0k,false,2845,8,1,0,8,0.25,0.0,1
2,true,172,jhln748kbg0uxwh77ajrsp0k,false,4008,6,0,1,0,1.25,0.0,1
3,true,172,jhln748kbg0uxwh77ajrsp0k,false,5655,5,6,1,6,1.5833333333333333,0.0,1
4,true,172,jhln748kbg0uxwh77ajrsp0k,false,2206,7,4,0,7,1.9583333333333333,0.0,1
5,true,172,jhln748kbg0uxwh77ajrsp0k,false,3118,6,1,1,1,2.458333333333333,0.0,1
6,true,172,jhln748kbg0uxwh77ajrsp0k,false,3938,2,9,0,2,2.958333333333333,0.0,1
7,true,172,jhln748kbg0uxwh77ajrsp0k,false,3006,8,4,0,8,3.208333333333333,0.0,1
8,true,172,jhln748kbg0uxwh77ajrsp0k,false,2043,9,4,1,4,4.25,0.0,1
9,true,172,jhln748kbg0uxwh77ajrsp0k,false,2879,5,1,1,1,4.75,0.0,1
10,true,172,jhln748kbg0uxwh77ajrsp0k,false,2040,1,4,0,1,5.25,0.0,1
11,true,172,jhln748kbg0uxwh77ajrsp0k,false,3310,1,8,0,1,5.75,0.0,1
12,true,172,jhln748kbg0uxwh77ajrsp0k,false,2442,4,9,0,4,6.0,0.0,1
13,true,172,jhln748kbg0uxwh77ajrsp0k,false,2039,8,7,0,8,6.25,0.0,1
14,true,172,jhln748kbg0uxwh77ajrsp0k,false,3266,6,8,0,6,6.583333333333333,0.0,1
15,true,172,jhln748kbg0uxwh77ajrsp0k,false,2613,5,8,1,8,7.25,0.0,1
16,true,172,jhln748kbg0uxwh77ajrsp0k,false,5419,1,2,1,2,7.75,0.0,1
17,true,172,jhln748kbg0uxwh77ajrsp0k,false,2297,1,5,1,5,8.25,0.0,1
18,true,172,jhln748kbg0uxwh77ajrsp0k,false,2073,8,5,1,5,8.75,0.0,1
19,true,172,jhln748kbg0uxwh77ajrsp0k,false,1822,7,8,1,8,9.0,0.0,1
20,true,172,jhln748kbg0uxwh77ajrsp0k,false,2100,9,1,1,1,9.5,0.0,1
21,true,172,jhln748kbg0uxwh77ajrsp0k,false,2435,7,0,1,0,10.5,0.0,1
22,true,172,jhln748kbg0uxwh77ajrsp0k,false,2160,6,4,0,6,11.333333333333334,0.0,1
23,true,172,jhln748kbg0uxwh77ajrsp0k,false,2276,2,4,1,4,11.583333333333334,0.0,1
24,true,172,jhln748kbg0uxwh77ajrsp0k,false,1330,7,6,1,6,11.916666666666668,0.0,1
25,true,172,jhln748kbg0uxwh77ajrsp0k,false,1602,9,5,1,5,12.416666666666668,0.0,1
26,true,172,jhln748kbg0uxwh77ajrsp0k,false,2137,1,6,1,6,12.750000000000002,0.0,1
27,true,172,jhln748kbg0uxwh77ajrsp0k,false,1795,2,6,1,6,13.083333333333336,0.0,1
28,true,172,jhln748kbg0uxwh77ajrsp0k,false,1540,7,5,1,5,13.583333333333336,0.0,1
29,true,172,jhln748kbg0uxwh77ajrsp0k,false,1506,0,7,0,0,15.0,0.0,1
30,true,172,jhln748kbg0uxwh77ajrsp0k,false,1993,9,2,1,2,15.5,0.0,1
31,true,172,jhln748kbg0uxwh77ajrsp0k,false,1659,7,9,0,7,15.875,0.0,1
32,true,172,jhln748kbg0uxwh77ajrsp0k,false,1913,2,8,1,8,16.125,0.0,1
33,true,172,jhln748kbg0uxwh77ajrsp0k,false,2633,1,7,0,1,16.625,0.0,1
34,true,172,jhln748kbg0uxwh77ajrsp0k,false,1240,0,5,0,0,17.625,0.0,1
35,true,172,jhln748kbg0uxwh77ajrsp0k,false,1666,6,2,0,6,17.958333333333332,0.0,1
36,true,172,jhln748kbg0uxwh77ajrsp0k,false,1400,8,9,0,8,18.25,0.0,1
37,true,172,jhln748kbg0uxwh77ajrsp0k,false,1560,2,5,1,5,18.75,0.0,1
38,true,172,jhln748kbg0uxwh77ajrsp0k,false,1517,9,6,1,6,19.083333333333332,0.0,1
39,true,172,jhln748kbg0uxwh77ajrsp0k,false,1614,5,0,1,0,20.083333333333332,0.0,1
40,true,172,jhln748kbg0uxwh77ajrsp0k,false,2189,4,1,0,4,20.333333333333332,0.0,1
41,true,172,jhln748kbg0uxwh77ajrsp0k,false,1793,8,6,0,8,20.583333333333332,0.0,1
42,true,172,jhln748kbg0uxwh77ajrsp0k,false,2135,0,8,0,0,21.583333333333332,0.0,1
43,true,172,jhln748kbg0uxwh77ajrsp0k,false,1883,5,2,0,5,22.5,0.0,1
44,true,172,jhln748kbg0uxwh77ajrsp0k,false,1465,7,1,1,1,23.0,0.0,1
45,true,172,jhln748kbg0uxwh77ajrsp0k,false,1844,4,8,0,4,23.25,0.0,1
46,true,172,jhln748kbg0uxwh77ajrsp0k,false,4510,2,7,1,7,23.625,0.0,1
47,true,172,jhln748kbg0uxwh77ajrsp0k,false,2707,0,2,0,0,24.625,0.0,1
48,true,172,jhln748kbg0uxwh77ajrsp0k,false,1882,0,9,0,0,25.625,0.0,1
49,true,172,jhln748kbg0uxwh77ajrsp0k,false,1848,4,6,0,4,25.875,0.0,1
50,true,172,jhln748kbg0uxwh77ajrsp0k,false,1606,0,1,0,0,27.0,0.0,1
51,true,172,jhln748kbg0uxwh77ajrsp0k,false,1853,1,0,1,0,28.0,0.0,1
52,true,172,jhln748kbg0uxwh77ajrsp0k,false,1562,4,2,0,4,28.25,0.0,1
53,true,172,jhln748kbg0uxwh77ajrsp0k,false,2116,5,4,1,4,28.5,0.0,1
54,true,172,jhln748kbg0uxwh77ajrsp0k,false,1871,9,7,1,7,28.875,0.0,1
55,true,172,jhln748kbg0uxwh77ajrsp0k,false,1294,2,0,1,0,29.875,0.0,1
56,true,172,jhln748kbg0uxwh77ajrsp0k,false,1861,6,5,0,6,30.208333333333332,0.0,1
57,true,172,jhln748kbg0uxwh77ajrsp0k,false,2007,7,2,0,7,31.375,0.0,1
58,true,172,jhln748kbg0uxwh77ajrsp0k,false,1517,4,5,0,4,31.625,0.0,1
59,true,172,jhln748kbg0uxwh77ajrsp0k,false,1758,9,8,1,8,31.875,0.0,1
60,true,172,jhln748kbg0uxwh77ajrsp0k,false,3424,0,4,0,0,32.875,0.0,1
61,true,172,jhln748kbg0uxwh77ajrsp0k,false,1914,8,2,0,8,33.125,0.0,1
62,true,172,jhln748kbg0uxwh77ajrsp0k,false,1412,6,7,0,6,33.458333333333336,0.0,1
63,true,172,jhln748kbg0uxwh77ajrsp0k,false,2370,2,1,1,1,33.958333333333336,0.0,1
64,true,172,jhln748kbg0uxwh77ajrsp0k,false,1365,5,9,0,5,34.5,0.0,1
65,true,172,jhln748kbg0uxwh77ajrsp0k,false,2343,4,0,0,4,34.75,0.0,1
66,true,172,jhln748kbg0uxwh77ajrsp0k,false,1379,4,7,0,4,35.0,0.0,1
67,true,172,jhln748kbg0uxwh77ajrsp0k,false,1131,6,9,0,6,35.333333333333336,0.0,1
68,true,172,jhln748kbg0uxwh77ajrsp0k,false,1237,5,7,0,5,35.833333333333336,0.0,1
69,true,172,jhln748kbg0uxwh77ajrsp0k,false,1959,0,6,0,0,36.833333333333336,0.0,1
70,true,172,jhln748kbg0uxwh77ajrsp0k,false,1124,9,0,1,0,37.833333333333336,0.0,1
71,true,172,jhln748kbg0uxwh77ajrsp0k,false,1233,8,0,1,0,39.0,0.0,1
72,true,172,jhln748kbg0uxwh77ajrsp0k,false,1981,1,9,0,1,39.5,0.0,1
1,true,173,jo3sh6m3u9umyxe15u7n0xal,true,-1,8,7,-1,-1,0.0,0.0,1
2,true,173,jo3sh6m3u9umyxe15u7n0xal,false,3333,5,4,1,4,0.25,0.0,1
3,true,173,jo3sh6m3u9umyxe15u7n0xal,false,4694,2,9,1,9,0.5,0.0,1
4,true,173,jo3sh6m3u9umyxe15u7n0xal,false,4104,1,5,0,1,1.0,0.0,1
5,true,173,jo3sh6m3u9umyxe15u7n0xal,false,6913,0,5,1,5,1.5,0.0,1
6,true,173,jo3sh6m3u9umyxe15u7n0xal,false,4161,6,2,0,6,1.8333333333333333,0.0,1
7,true,173,jo3sh6m3u9umyxe15u7n0xal,false,6625,2,5,0,2,2.333333333333333,0.0,1
8,true,173,jo3sh6m3u9umyxe15u7n0xal,false,9310,2,8,0,2,3.5,0.0,1
9,true,173,jo3sh6m3u9umyxe15u7n0xal,false,5678,1,8,0,1,4.0,0.0,1
10,true,173,jo3sh6m3u9umyxe15u7n0xal,false,3476,4,5,0,4,4.25,0.0,1
11,true,173,jo3sh6m3u9umyxe15u7n0xal,false,4118,4,6,1,6,4.583333333333333,0.0,1
12,true,173,jo3sh6m3u9umyxe15u7n0xal,false,5513,5,2,1,2,5.083333333333333,0.0,1
13,true,173,jo3sh6m3u9umyxe15u7n0xal,false,4670,9,2,0,9,5.333333333333333,0.0,1
14,true,173,jo3sh6m3u9umyxe15u7n0xal,false,6628,2,0,0,2,5.833333333333333,0.0,1
15,true,173,jo3sh6m3u9umyxe15u7n0xal,false,4751,7,0,0,7,6.375,0.0,1
16,true,173,jo3sh6m3u9umyxe15u7n0xal,false,2562,5,9,1,9,6.625,0.0,1
17,true,173,jo3sh6m3u9umyxe15u7n0xal,false,3816,6,9,0,6,6.958333333333333,0.0,1
18,true,173,jo3sh6m3u9umyxe15u7n0xal,false,2726,9,7,0,9,7.208333333333333,0.0,1
19,true,173,jo3sh6m3u9umyxe15u7n0xal,false,3153,4,8,0,4,7.458333333333333,0.0,1
20,true,173,jo3sh6m3u9umyxe15u7n0xal,false,2378,5,7,1,7,7.833333333333333,0.0,1
21,true,173,jo3sh6m3u9umyxe15u7n0xal,false,3393,4,9,0,4,8.083333333333332,0.0,1
22,true,173,jo3sh6m3u9umyxe15u7n0xal,false,3413,7,1,1,1,9.5,0.0,1
23,true,173,jo3sh6m3u9umyxe15u7n0xal,false,3328,4,2,0,4,9.75,0.0,1
24,true,173,jo3sh6m3u9umyxe15u7n0xal,false,2720,9,0,0,9,10.0,0.0,1
25,true,173,jo3sh6m3u9umyxe15u7n0xal,false,2154,2,7,1,7,10.375,0.0,1
26,true,173,jo3sh6m3u9umyxe15u7n0xal,false,3940,0,4,1,4,10.625,0.0,1
27,true,173,jo3sh6m3u9umyxe15u7n0xal,false,4739,1,0,0,1,11.125,0.0,1
28,true,173,jo3sh6m3u9umyxe15u7n0xal,false,3287,0,7,1,7,11.5,0.0,1
29,true,173,jo3sh6m3u9umyxe15u7n0xal,false,2466,0,1,1,1,12.5,0.0,1
30,true,173,jo3sh6m3u9umyxe15u7n0xal,false,2271,2,4,1,4,12.75,0.0,1
31,true,173,jo3sh6m3u9umyxe15u7n0xal,false,4124,9,6,1,6,13.083333333333334,0.0,1
32,true,173,jo3sh6m3u9umyxe15u7n0xal,false,6213,6,7,0,6,13.416666666666668,0.0,1
33,true,173,jo3sh6m3u9umyxe15u7n0xal,false,3641,0,6,1,6,13.750000000000002,0.0,1
34,true,173,jo3sh6m3u9umyxe15u7n0xal,false,3607,0,2,1,2,14.250000000000002,0.0,1
35,true,173,jo3sh6m3u9umyxe15u7n0xal,false,2211,8,1,0,8,14.500000000000002,0.0,1
36,true,173,jo3sh6m3u9umyxe15u7n0xal,false,5606,7,9,0,7,15.375,0.0,1
37,true,173,jo3sh6m3u9umyxe15u7n0xal,false,4070,4,1,1,1,15.875,0.0,1
38,true,173,jo3sh6m3u9umyxe15u7n0xal,false,5921,4,7,0,4,16.125,0.0,1
39,true,173,jo3sh6m3u9umyxe15u7n0xal,false,2154,2,6,1,6,16.458333333333332,0.0,1
40,true,173,jo3sh6m3u9umyxe15u7n0xal,false,3638,8,4,1,4,16.708333333333332,0.0,1
41,true,173,jo3sh6m3u9umyxe15u7n0xal,false,6759,6,0,0,6,17.041666666666664,0.0,1
42,true,173,jo3sh6m3u9umyxe15u7n0xal,false,6471,8,0,1,0,18.041666666666664,0.0,1
43,true,173,jo3sh6m3u9umyxe15u7n0xal,false,3054,9,5,0,9,19.25,0.0,1
44,true,173,jo3sh6m3u9umyxe15u7n0xal,false,6575,1,9,0,1,19.75,0.0,1
45,true,173,jo3sh6m3u9umyxe15u7n0xal,false,5526,7,4,1,4,20.0,0.0,1
46,true,173,jo3sh6m3u9umyxe15u7n0xal,false,2514,2,1,1,1,20.5,0.0,1
47,true,173,jo3sh6m3u9umyxe15u7n0xal,false,2266,1,6,1,6,20.833333333333332,0.0,1
48,true,173,jo3sh6m3u9umyxe15u7n0xal,false,6845,1,2,0,1,21.333333333333332,0.0,1
49,true,173,jo3sh6m3u9umyxe15u7n0xal,false,3177,4,0,0,4,21.583333333333332,0.0,1
50,true,173,jo3sh6m3u9umyxe15u7n0xal,false,5551,8,9,1,9,22.25,0.0,1
51,true,173,jo3sh6m3u9umyxe15u7n0xal,false,5172,5,1,1,1,22.75,0.0,1
52,true,173,jo3sh6m3u9umyxe15u7n0xal,false,2430,9,8,1,8,23.0,0.0,1
53,true,173,jo3sh6m3u9umyxe15u7n0xal,false,2161,7,2,0,7,23.375,0.0,1
54,true,173,jo3sh6m3u9umyxe15u7n0xal,false,1996,5,8,1,8,23.625,0.0,1
55,true,173,jo3sh6m3u9umyxe15u7n0xal,false,3159,7,8,0,7,24.0,0.0,1
56,true,173,jo3sh6m3u9umyxe15u7n0xal,false,2321,5,6,1,6,24.333333333333332,0.0,1
57,true,173,jo3sh6m3u9umyxe15u7n0xal,false,7524,1,7,0,1,25.5,0.0,1
58,true,173,jo3sh6m3u9umyxe15u7n0xal,false,2403,6,5,0,6,25.833333333333332,0.0,1
59,true,173,jo3sh6m3u9umyxe15u7n0xal,false,3105,8,6,1,6,26.166666666666664,0.0,1
60,true,173,jo3sh6m3u9umyxe15u7n0xal,false,7261,5,0,1,0,27.166666666666664,0.0,1
61,true,173,jo3sh6m3u9umyxe15u7n0xal,false,5579,6,1,1,1,27.666666666666664,0.0,1
62,true,173,jo3sh6m3u9umyxe15u7n0xal,false,5186,8,5,1,5,28.166666666666664,0.0,1
63,true,173,jo3sh6m3u9umyxe15u7n0xal,false,6268,8,2,1,2,28.666666666666664,0.0,1
64,true,173,jo3sh6m3u9umyxe15u7n0xal,false,4522,7,5,1,5,29.5,0.0,1
65,true,173,jo3sh6m3u9umyxe15u7n0xal,false,6814,0,9,0,0,30.5,0.0,1
66,true,173,jo3sh6m3u9umyxe15u7n0xal,false,8087,6,4,0,6,30.833333333333332,0.0,1
67,true,173,jo3sh6m3u9umyxe15u7n0xal,false,4117,6,8,0,6,31.166666666666664,0.0,1
68,true,173,jo3sh6m3u9umyxe15u7n0xal,false,9305,9,4,0,9,31.416666666666664,0.0,1
69,true,173,jo3sh6m3u9umyxe15u7n0xal,false,4594,0,8,0,0,32.416666666666664,0.0,1
70,true,173,jo3sh6m3u9umyxe15u7n0xal,false,3655,9,1,1,1,32.916666666666664,0.0,1
71,true,173,jo3sh6m3u9umyxe15u7n0xal,false,5194,1,4,0,1,33.5,0.0,1
72,true,173,jo3sh6m3u9umyxe15u7n0xal,false,4519,7,6,1,6,33.833333333333336,0.0,1
1,true,174,jyh1679xan7tgkq1rp6v2umz,false,2936,4,6,0,4,0.25,0.0,1
2,true,174,jyh1679xan7tgkq1rp6v2umz,false,3723,9,6,1,6,0.5833333333333333,0.0,1
3,true,174,jyh1679xan7tgkq1rp6v2umz,false,3496,8,6,1,6,0.9166666666666665,0.0,1
4,true,174,jyh1679xan7tgkq1rp6v2umz,false,1706,7,6,0,7,1.2916666666666665,0.0,1
5,true,174,jyh1679xan7tgkq1rp6v2umz,false,2595,5,2,0,5,1.7916666666666665,0.0,1
6,true,174,jyh1679xan7tgkq1rp6v2umz,false,1908,7,4,0,7,2.1666666666666665,0.0,1
7,true,174,jyh1679xan7tgkq1rp6v2umz,false,3209,2,6,1,6,2.5,0.0,1
8,true,174,jyh1679xan7tgkq1rp6v2umz,false,2193,4,8,1,8,3.25,0.0,1
9,true,174,jyh1679xan7tgkq1rp6v2umz,false,1526,0,4,0,0,4.25,0.0,1
10,true,174,jyh1679xan7tgkq1rp6v2umz,false,4412,5,6,0,5,4.75,0.0,1
11,true,174,jyh1679xan7tgkq1rp6v2umz,false,1388,6,2,0,6,5.083333333333333,0.0,1
12,true,174,jyh1679xan7tgkq1rp6v2umz,false,856,0,6,0,0,6.083333333333333,0.0,1
13,true,174,jyh1679xan7tgkq1rp6v2umz,false,866,7,9,0,7,6.458333333333333,0.0,1
14,true,174,jyh1679xan7tgkq1rp6v2umz,false,1154,1,0,1,0,7.458333333333333,0.0,1
15,true,174,jyh1679xan7tgkq1rp6v2umz,false,1991,9,2,1,2,8.5,0.0,1
16,true,174,jyh1679xan7tgkq1rp6v2umz,false,1013,0,9,0,0,9.5,0.0,1
17,true,174,jyh1679xan7tgkq1rp6v2umz,false,941,6,0,1,0,10.5,0.0,1
18,true,174,jyh1679xan7tgkq1rp6v2umz,false,1264,7,1,1,1,11.0,0.0,1
19,true,174,jyh1679xan7tgkq1rp6v2umz,false,1699,2,7,1,7,11.375,0.0,1
20,true,174,jyh1679xan7tgkq1rp6v2umz,false,720,4,0,1,0,12.375,0.0,1
21,true,174,jyh1679xan7tgkq1rp6v2umz,false,857,5,0,1,0,13.375,0.0,1
22,true,174,jyh1679xan7tgkq1rp6v2umz,false,2034,2,5,0,2,14.5,0.0,1
23,true,174,jyh1679xan7tgkq1rp6v2umz,false,1073,4,2,0,4,14.75,0.0,1
24,true,174,jyh1679xan7tgkq1rp6v2umz,false,1183,4,9,0,4,15.0,0.0,1
25,true,174,jyh1679xan7tgkq1rp6v2umz,false,995,5,1,1,1,15.5,0.0,1
26,true,174,jyh1679xan7tgkq1rp6v2umz,false,855,6,7,1,7,15.875,0.0,1
27,true,174,jyh1679xan7tgkq1rp6v2umz,false,1288,5,4,1,4,16.125,0.0,1
