trial,GB_condition,subject,ID,timeout,rt,room1,room2,action,chosenroom,gold,bomb,Gtrials
133,false,114,cq49v67bjulrphu1dyovwoso,false,1692,4,8,0,4,32.708333333333336,33.0,1
134,false,114,cq49v67bjulrphu1dyovwoso,false,2763,4,9,1,9,32.958333333333336,33.0,1
135,false,114,cq49v67bjulrphu1dyovwoso,false,2585,0,8,0,0,33.958333333333336,33.0,1
136,false,114,cq49v67bjulrphu1dyovwoso,false,2782,1,6,0,1,34.5,33.0,1
137,false,114,cq49v67bjulrphu1dyovwoso,false,2244,9,4,1,4,34.75,33.0,1
138,false,114,cq49v67bjulrphu1dyovwoso,false,2093,7,8,0,7,35.125,33.0,1
139,false,114,cq49v67bjulrphu1dyovwoso,false,2504,7,6,0,7,35.5,33.0,1
140,false,114,cq49v67bjulrphu1dyovwoso,false,4660,7,1,1,1,36.0,33.0,1
141,false,114,cq49v67bjulrphu1dyovwoso,false,2429,7,5,0,7,36.375,33.0,1
142,false,114,cq49v67bjulrphu1dyovwoso,false,5019,8,0,1,0,37.375,33.0,1
143,false,114,cq49v67bjulrphu1dyovwoso,false,3728,2,9,1,9,38.25,33.0,1
144,false,114,cq49v67bjulrphu1dyovwoso,false,2194,2,5,0,2,38.75,33.0,1
1,false,115,cqri7vk3me112ul1q04mh26o,false,2223,0,4,1,4,0.0,0.75,0
2,false,115,cqri7vk3me112ul1q04mh26o,false,2023,4,6,0,4,0.0,1.5,0
3,false,115,cqri7vk3me112ul1q04mh26o,false,3787,4,8,1,8,0.0,2.25,0
4,false,115,cqri7vk3me112ul1q04mh26o,false,2624,5,1,1,1,0.0,2.75,0
5,false,115,cqri7vk3me112ul1q04mh26o,false,1731,6,5,0,6,0.0,3.416666666666667,0
6,false,115,cqri7vk3me112ul1q04mh26o,false,1638,1,6,0,1,0.0,3.916666666666667,0
7,false,115,cqri7vk3me112ul1q04mh26o,false,1131,7,5,1,5,0.0,4.416666666666667,0
8,false,115,cqri7vk3me112ul1q04mh26o,false,3072,2,0,1,0,0.0,4.0,0
9,false,115,cqri7vk3me112ul1q04mh26o,false,4785,2,8,1,8,0.0,4.75,0
10,false,115,cqri7vk3me112ul1q04mh26o,false,2884,5,8,0,5,0.0,5.25,0
11,false,115,cqri7vk3me112ul1q04mh26o,false,2392,8,9,1,9,0.0,6.0,0
12,false,115,cqri7vk3me112ul1q04mh26o,false,2670,2,1,0,2,0.0,6.5,0
13,false,115,cqri7vk3me112ul1q04mh26o,false,1765,8,7,1,7,0.0,7.125,0
14,false,115,cqri7vk3me112ul1q04mh26o,false,1147,8,2,0,8,0.0,7.875,0
15,false,115,cqri7vk3me112ul1q04mh26o,false,864,9,1,0,9,0.0,7.75,0
16,false,115,cqri7vk3me112ul1q04mh26o,false,1970,8,5,0,8,0.0,8.5,0
17,false,115,cqri7vk3me112ul1q04mh26o,false,4047,2,7,1,7,0.0,9.125,0
18,false,115,cqri7vk3me112ul1q04mh26o,false,8907,0,5,0,0,0.0,9.125,0
19,false,115,cqri7vk3me112ul1q04mh26o,false,5615,9,7,1,7,0.0,9.75,0
20,false,115,cqri7vk3me112ul1q04mh26o,false,2370,8,6,0,8,0.0,10.5,0
21,false,115,cqri7vk3me112ul1q04mh26o,false,5759,2,4,0,2,0.0,11.0,0
22,false,115,cqri7vk3me112ul1q04mh26o,false,2425,0,2,1,2,0.0,11.5,0
23,false,115,cqri7vk3me112ul1q04mh26o,false,1898,8,1,1,1,0.0,12.0,0
24,false,115,cqri7vk3me112ul1q04mh26o,false,1703,7,9,0,7,0.0,12.625,0
25,false,115,cqri7vk3me112ul1q04mh26o,false,2036,6,0,1,0,0.0,12.625,0
26,false,115,cqri7vk3me112ul1q04mh26o,false,1719,4,1,0,4,0.0,13.375,0
27,false,115,cqri7vk3me112ul1q04mh26o,true,-1,6,2,-1,-1,0.0,13.375,0
28,false,115,cqri7vk3me112ul1q04mh26o,false,900,4,0,1,0,0.0,13.375,0
29,false,115,cqri7vk3me112ul1q04mh26o,false,744,8,4,0,8,0.0,13.75,0
30,false,115,cqri7vk3me112ul1q04mh26o,false,668,1,2,1,2,0.0,14.25,0
31,false,115,cqri7vk3me112ul1q04mh26o,false,715,9,5,0,9,0.0,15.0,0
32,false,115,cqri7vk3me112ul1q04mh26o,false,528,7,8,1,8,0.0,15.75,0
33,false,115,cqri7vk3me112ul1q04mh26o,false,461,5,4,0,5,0.0,16.25,0
34,false,115,cqri7vk3me112ul1q04mh26o,false,802,7,2,1,2,0.0,16.75,0
35,false,115,cqri7vk3me112ul1q04mh26o,false,575,6,9,0,6,0.0,17.416666666666668,0
36,false,115,cqri7vk3me112ul1q04mh26o,false,2359,6,7,1,7,0.0,17.625,0
37,false,115,cqri7vk3me112ul1q04mh26o,false,2750,5,2,1,2,0.0,18.125,0
38,false,115,cqri7vk3me112ul1q04mh26o,false,1021,5,0,1,0,0.0,18.125,0
39,false,115,cqri7vk3me112ul1q04mh26o,false,4578,9,2,1,2,0.0,18.625,0
40,false,115,cqri7vk3me112ul1q04mh26o,false,3489,2,9,0,2,0.0,19.125,0
41,false,115,cqri7vk3me112ul1q04mh26o,false,1732,0,9,0,0,0.0,19.125,0
42,false,115,cqri7vk3me112ul1q04mh26o,false,4637,5,7,0,5,0.0,19.625,0
43,false,115,cqri7vk3me112ul1q04mh26o,true,-1,9,6,-1,-1,0.0,19.0,0
44,false,115,cqri7vk3me112ul1q04mh26o,false,1076,1,0,1,0,0.0,19.0,0
45,false,115,cqri7vk3me112ul1q04mh26o,false,694,6,4,1,4,0.0,19.75,0
46,false,115,cqri7vk3me112ul1q04mh26o,false,804,7,1,0,7,0.0,20.375,0
47,false,115,cqri7vk3me112ul1q04mh26o,false,653,7,6,1,6,0.0,21.041666666666668,0
48,false,115,cqri7vk3me112ul1q04mh26o,false,637,1,8,0,1,0.0,21.541666666666668,0
49,false,115,cqri7vk3me112ul1q04mh26o,false,569,7,4,1,4,0.0,22.291666666666668,0
50,false,115,cqri7vk3me112ul1q04mh26o,false,786,4,9,0,4,0.0,22.75,0
51,false,115,cqri7vk3me112ul1q04mh26o,false,732,9,4,0,9,0.0,23.5,0
52,false,115,cqri7vk3me112ul1q04mh26o,false,627,5,9,1,9,0.0,24.25,0
53,false,115,cqri7vk3me112ul1q04mh26o,false,1679,2,5,0,2,0.0,24.75,0
54,false,115,cqri7vk3me112ul1q04mh26o,false,964,2,6,0,2,0.0,25.25,0
55,false,115,cqri7vk3me112ul1q04mh26o,false,1203,6,1,1,1,0.0,25.75,0
56,false,115,cqri7vk3me112ul1q04mh26o,false,4550,4,2,0,4,0.0,26.5,0
57,false,115,cqri7vk3me112ul1q04mh26o,true,-1,1,5,-1,-1,0.0,26.0,0
58,false,115,cqri7vk3me112ul1q04mh26o,false,4573,6,8,1,8,0.0,26.75,0
59,false,115,cqri7vk3me112ul1q04mh26o,false,584,4,7,0,4,0.0,27.5,0
60,false,115,cqri7vk3me112ul1q04mh26o,false,532,1,4,1,4,0.0,28.25,0
61,false,115,cqri7vk3me112ul1q04mh26o,false,634,0,7,0,0,0.0,28.25,0
62,false,115,cqri7vk3me112ul1q04mh26o,false,654,0,1,1,1,0.0,28.75,0
63,false,115,cqri7vk3me112ul1q04mh26o,false,646,4,5,0,4,0.0,29.5,0
64,false,115,cqri7vk3me112ul1q04mh26o,false,999,9,8,1,8,0.0,29.75,0
65,false,115,cqri7vk3me112ul1q04mh26o,false,895,0,6,0,0,0.0,29.75,0
66,false,115,cqri7vk3me112ul1q04mh26o,false,772,0,8,1,8,0.0,30.5,0
67,false,115,cqri7vk3me112ul1q04mh26o,false,744,5,6,0,5,0.0,31.0,0
68,false,115,cqri7vk3me112ul1q04mh26o,false,774,1,7,0,1,0.0,31.5,0
69,false,115,cqri7vk3me112ul1q04mh26o,false,1934,8,0,1,0,0.0,31.5,0
70,false,115,cqri7vk3me112ul1q04mh26o,false,779,9,0,0,9,0.0,32.25,0
71,false,115,cqri7vk3me112ul1q04mh26o,false,995,1,9,1,9,0.0,32.75,0
72,false,115,cqri7vk3me112ul1q04mh26o,false,851,7,0,0,7,0.0,33.375,0
73,false,115,cqri7vk3me112ul1q04mh26o,false,1156,0,4,1,4,0.25,33.375,1
74,false,115,cqri7vk3me112ul1q04mh26o,false,800,4,6,0,4,0.5,33.375,1
75,false,115,cqri7vk3me112ul1q04mh26o,false,531,4,8,1,8,0.75,33.375,1
76,false,115,cqri7vk3me112ul1q04mh26o,true,-1,5,1,-1,-1,0.75,33.375,1
77,false,115,cqri7vk3me112ul1q04mh26o,false,956,6,5,1,5,1.25,33.375,1
78,false,115,cqri7vk3me112ul1q04mh26o,false,4281,1,6,0,1,1.75,33.375,1
79,false,115,cqri7vk3me112ul1q04mh26o,false,2083,7,5,1,5,2.25,33.375,1
80,false,115,cqri7vk3me112ul1q04mh26o,false,968,2,0,1,0,4.0,33.375,1
81,false,115,cqri7vk3me112ul1q04mh26o,false,806,2,8,0,2,4.5,33.375,1
82,false,115,cqri7vk3me112ul1q04mh26o,false,3376,5,8,1,8,4.75,33.375,1
83,false,115,cqri7vk3me112ul1q04mh26o,false,725,8,9,0,8,5.0,33.375,1
84,false,115,cqri7vk3me112ul1q04mh26o,false,534,2,1,1,1,5.5,33.375,1
85,false,115,cqri7vk3me112ul1q04mh26o,false,5159,8,7,1,7,5.875,33.375,1
86,false,115,cqri7vk3me112ul1q04mh26o,false,1115,8,2,1,2,6.375,33.375,1
87,false,115,cqri7vk3me112ul1q04mh26o,false,1141,9,1,0,9,7.25,33.375,1
88,false,115,cqri7vk3me112ul1q04mh26o,false,1160,8,5,0,8,7.5,33.375,1
89,false,115,cqri7vk3me112ul1q04mh26o,false,615,2,7,1,7,7.875,33.375,1
90,false,115,cqri7vk3me112ul1q04mh26o,false,1007,0,5,0,0,8.875,33.375,1
91,false,115,cqri7vk3me112ul1q04mh26o,false,869,9,7,1,7,9.25,33.375,1
92,false,115,cqri7vk3me112ul1q04mh26o,false,866,8,6,0,8,9.5,33.375,1
93,false,115,cqri7vk3me112ul1q04mh26o,false,1058,2,4,1,4,9.75,33.375,1
94,false,115,cqri7vk3me112ul1q04mh26o,false,1230,0,2,1,2,10.5,33.375,1
95,false,115,cqri7vk3me112ul1q04mh26o,false,567,8,1,0,8,10.75,33.375,1
96,false,115,cqri7vk3me112ul1q04mh26o,false,547,7,9,1,9,11.0,33.375,1
97,false,115,cqri7vk3me112ul1q04mh26o,false,828,6,0,0,6,11.333333333333334,33.375,1
98,false,115,cqri7vk3me112ul1q04mh26o,false,1983,4,1,0,4,11.583333333333334,33.375,1
99,false,115,cqri7vk3me112ul1q04mh26o,false,822,6,2,1,2,12.083333333333334,33.375,1
100,false,115,cqri7vk3me112ul1q04mh26o,false,748,4,0,0,4,12.333333333333334,33.375,1
101,false,115,cqri7vk3me112ul1q04mh26o,false,710,8,4,1,4,13.25,33.375,1
102,false,115,cqri7vk3me112ul1q04mh26o,false,619,1,2,0,1,13.75,33.375,1
103,false,115,cqri7vk3me112ul1q04mh26o,false,645,9,5,1,5,14.25,33.375,1
104,false,115,cqri7vk3me112ul1q04mh26o,false,578,7,8,0,7,14.625,33.375,1
105,false,115,cqri7vk3me112ul1q04mh26o,false,2805,5,4,1,4,14.875,33.375,1
106,false,115,cqri7vk3me112ul1q04mh26o,false,689,7,2,0,7,15.25,33.375,1
107,false,115,cqri7vk3me112ul1q04mh26o,false,3294,6,9,1,9,15.5,33.375,1
108,false,115,cqri7vk3me112ul1q04mh26o,false,918,6,7,1,7,16.375,33.375,1
109,false,115,cqri7vk3me112ul1q04mh26o,false,640,5,2,0,5,16.875,33.375,1
110,false,115,cqri7vk3me112ul1q04mh26o,false,1197,5,0,1,0,17.875,33.375,1
111,false,115,cqri7vk3me112ul1q04mh26o,false,594,9,2,0,9,18.125,33.375,1
112,false,115,cqri7vk3me112ul1q04mh26o,false,567,2,9,1,9,18.375,33.375,1
113,false,115,cqri7vk3me112ul1q04mh26o,false,617,0,9,0,0,19.375,33.375,1
114,false,115,cqri7vk3me112ul1q04mh26o,false,538,5,7,1,7,19.75,33.375,1
115,false,115,cqri7vk3me112ul1q04mh26o,false,775,9,6,0,9,20.25,33.375,1
116,false,115,cqri7vk3me112ul1q04mh26o,false,1046,1,0,1,0,21.25,33.375,1
117,false,115,cqri7vk3me112ul1q04mh26o,false,1528,6,4,0,6,21.583333333333332,33.375,1
118,false,115,cqri7vk3me112ul1q04mh26o,false,663,7,1,1,1,22.083333333333332,33.375,1
119,false,115,cqri7vk3me112ul1q04mh26o,false,571,7,6,0,7,22.458333333333332,33.375,1
120,false,115,cqri7vk3me112ul1q04mh26o,false,645,1,8,1,8,22.708333333333332,33.375,1
121,false,115,cqri7vk3me112ul1q04mh26o,false,888,7,4,0,7,23.083333333333332,33.375,1
122,false,115,cqri7vk3me112ul1q04mh26o,false,1048,4,9,1,9,24.25,33.375,1
123,false,115,cqri7vk3me112ul1q04mh26o,false,619,9,4,0,9,24.5,33.375,1
124,false,115,cqri7vk3me112ul1q04mh26o,false,720,5,9,1,9,24.75,33.375,1
125,false,115,cqri7vk3me112ul1q04mh26o,false,585,2,5,0,2,25.25,33.375,1
126,false,115,cqri7vk3me112ul1q04mh26o,false,549,2,6,1,6,25.583333333333332,33.375,1
127,false,115,cqri7vk3me112ul1q04mh26o,false,863,6,1,0,6,25.916666666666664,33.375,1
128,false,115,cqri7vk3me112ul1q04mh26o,false,899,4,2,1,2,26.416666666666664,33.375,1
129,false,115,cqri7vk3me112ul1q04mh26o,false,575,1,5,1,5,27.5,33.375,1
130,false,115,cqri7vk3me112ul1q04mh26o,false,1133,6,8,1,8,27.75,33.375,1
131,false,115,cqri7vk3me112ul1q04mh26o,false,624,4,7,0,4,28.0,33.375,1
132,false,115,cqri7vk3me112ul1q04mh26o,false,554,1,4,1,4,28.25,33.375,1
133,false,115,cqri7vk3me112ul1q04mh26o,false,789,0,7,0,0,29.25,33.375,1
134,false,115,cqri7vk3me112ul1q04mh26o,false,581,0,1,1,1,29.75,33.375,1
135,false,115,cqri7vk3me112ul1q04mh26o,false,531,4,5,0,4,30.0,33.375,1
136,false,115,cqri7vk3me112ul1q04mh26o,false,743,9,8,1,8,30.25,33.375,1
137,false,115,cqri7vk3me112ul1q04mh26o,false,719,0,6,0,0,31.25,33.375,1
138,false,115,cqri7vk3me112ul1q04mh26o,false,509,0,8,1,8,31.5,33.375,1
139,false,115,cqri7vk3me112ul1q04mh26o,false,1994,5,6,1,6,31.833333333333332,33.375,1
140,false,115,cqri7vk3me112ul1q04mh26o,false,1968,1,7,0,1,32.33333333333333,33.375,1
141,false,115,cqri7vk3me112ul1q04mh26o,false,993,8,0,1,0,33.33333333333333,33.375,1
142,false,115,cqri7vk3me112ul1q04mh26o,false,871,9,0,0,9,33.58333333333333,33.375,1
143,false,115,cqri7vk3me112ul1q04mh26o,false,797,1,9,1,9,34.25,33.375,1
144,false,115,cqri7vk3me112ul1q04mh26o,false,934,7,0,0,7,34.625,33.375,1
1,true,116,d17nd7j72gqd258yqzcigowy,false,5229,4,0,1,0,1.0,0.0,1
2,true,116,d17nd7j72gqd258yqzcigowy,false,4992,5,0,1,0,2.0,0.0,1
3,true,116,d17nd7j72gqd258yqzcigowy,false,4496,9,5,1,5,2.5,0.0,1
4,true,116,d17nd7j72gqd258yqzcigowy,false,7765,0,1,0,0,3.5,0.0,1
5,true,116,d17nd7j72gqd258yqzcigowy,false,7513,5,7,0,5,4.0,0.0,1
6,true,116,d17nd7j72gqd258yqzcigowy,false,3196,0,4,0,0,5.0,0.0,1
7,true,116,d17nd7j72gqd258yqzcigowy,false,8924,6,7,1,7,5.375,0.0,1
8,true,116,d17nd7j72gqd258yqzcigowy,false,7393,6,8,0,6,6.333333333333333,0.0,1
9,true,116,d17nd7j72gqd258yqzcigowy,false,9504,6,5,1,5,6.833333333333333,0.0,1
10,true,116,d17nd7j72gqd258yqzcigowy,false,8356,4,6,1,6,7.166666666666666,0.0,1
11,true,116,d17nd7j72gqd258yqzcigowy,false,8175,2,4,0,2,7.666666666666666,0.0,1
12,true,116,d17nd7j72gqd258yqzcigowy,false,5047,1,2,0,1,8.166666666666666,0.0,1
13,true,116,d17nd7j72gqd258yqzcigowy,false,4697,1,9,0,1,8.666666666666666,0.0,1
14,true,116,d17nd7j72gqd258yqzcigowy,false,4359,9,6,1,6,9.0,0.0,1
15,true,116,d17nd7j72gqd258yqzcigowy,false,9533,5,4,0,5,9.5,0.0,1
16,true,116,d17nd7j72gqd258yqzcigowy,false,7183,8,6,1,6,9.833333333333334,0.0,1
17,true,116,d17nd7j72gqd258yqzcigowy,false,7966,4,9,0,4,10.083333333333334,0.0,1
18,true,116,d17nd7j72gqd258yqzcigowy,false,5431,6,0,1,0,11.083333333333334,0.0,1
19,true,116,d17nd7j72gqd258yqzcigowy,false,8067,9,0,1,0,12.083333333333334,0.0,1
20,true,116,d17nd7j72gqd258yqzcigowy,false,3606,0,9,0,0,13.083333333333334,0.0,1
21,true,116,d17nd7j72gqd258yqzcigowy,false,3138,5,1,1,1,13.583333333333334,0.0,1
22,true,116,d17nd7j72gqd258yqzcigowy,false,6869,7,9,0,7,14.375,0.0,1
23,true,116,d17nd7j72gqd258yqzcigowy,false,2032,8,0,1,0,15.375,0.0,1
24,true,116,d17nd7j72gqd258yqzcigowy,false,1837,2,0,1,0,16.375,0.0,1
25,true,116,d17nd7j72gqd258yqzcigowy,false,4838,2,9,0,2,16.875,0.0,1
26,true,116,d17nd7j72gqd258yqzcigowy,false,5045,8,4,1,4,17.125,0.0,1
27,true,116,d17nd7j72gqd258yqzcigowy,false,4179,1,6,0,1,17.625,0.0,1
28,true,116,d17nd7j72gqd258yqzcigowy,false,3808,5,9,0,5,18.125,0.0,1
29,true,116,d17nd7j72gqd258yqzcigowy,false,5335,8,5,1,5,19.5,0.0,1
30,true,116,d17nd7j72gqd258yqzcigowy,false,5480,7,6,1,6,19.833333333333332,0.0,1
31,true,116,d17nd7j72gqd258yqzcigowy,false,5998,5,6,0,5,20.333333333333332,0.0,1
32,true,116,d17nd7j72gqd258yqzcigowy,false,5040,1,7,0,1,20.833333333333332,0.0,1
33,true,116,d17nd7j72gqd258yqzcigowy,false,3067,9,7,1,7,21.208333333333332,0.0,1
34,true,116,d17nd7j72gqd258yqzcigowy,false,7060,9,4,0,9,21.458333333333332,0.0,1
35,true,116,d17nd7j72gqd258yqzcigowy,false,2061,8,7,1,7,21.833333333333332,0.0,1
36,true,116,d17nd7j72gqd258yqzcigowy,false,3553,5,2,0,5,22.5,0.0,1
37,true,116,d17nd7j72gqd258yqzcigowy,false,4796,4,5,1,5,23.0,0.0,1
38,true,116,d17nd7j72gqd258yqzcigowy,false,5799,2,7,1,7,23.375,0.0,1
39,true,116,d17nd7j72gqd258yqzcigowy,false,3717,1,0,1,0,24.375,0.0,1
40,true,116,d17nd7j72gqd258yqzcigowy,false,3259,7,4,0,7,24.75,0.0,1
41,true,116,d17nd7j72gqd258yqzcigowy,false,3698,4,7,1,7,25.125,0.0,1
42,true,116,d17nd7j72gqd258yqzcigowy,false,2325,1,8,0,1,25.625,0.0,1
43,true,116,d17nd7j72gqd258yqzcigowy,false,6556,2,5,1,5,26.5,0.0,1
44,true,116,d17nd7j72gqd258yqzcigowy,false,2305,2,1,1,1,27.0,0.0,1
45,true,116,d17nd7j72gqd258yqzcigowy,false,1576,0,2,0,0,28.0,0.0,1
46,true,116,d17nd7j72gqd258yqzcigowy,false,1465,9,1,1,1,28.5,0.0,1
47,true,116,d17nd7j72gqd258yqzcigowy,false,2172,1,4,0,1,29.0,0.0,1
48,true,116,d17nd7j72gqd258yqzcigowy,false,3762,9,8,1,8,29.25,0.0,1
49,true,116,d17nd7j72gqd258yqzcigowy,false,2159,4,1,1,1,29.75,0.0,1
50,true,116,d17nd7j72gqd258yqzcigowy,false,1636,0,6,0,0,31.0,0.0,1
51,true,116,d17nd7j72gqd258yqzcigowy,false,2121,5,8,0,5,31.5,0.0,1
52,true,116,d17nd7j72gqd258yqzcigowy,false,2203,0,7,0,0,32.5,0.0,1
53,true,116,d17nd7j72gqd258yqzcigowy,false,1870,2,8,1,8,32.75,0.0,1
54,true,116,d17nd7j72gqd258yqzcigowy,false,6565,6,2,0,6,33.083333333333336,0.0,1
55,true,116,d17nd7j72gqd258yqzcigowy,false,3178,8,2,1,2,33.583333333333336,0.0,1
56,true,116,d17nd7j72gqd258yqzcigowy,false,2037,4,8,0,4,33.833333333333336,0.0,1
57,true,116,d17nd7j72gqd258yqzcigowy,false,3931,2,6,0,2,34.5,0.0,1
58,true,116,d17nd7j72gqd258yqzcigowy,false,2147,8,9,0,8,34.75,0.0,1
59,true,116,d17nd7j72gqd258yqzcigowy,false,2520,8,1,1,1,35.25,0.0,1
60,true,116,d17nd7j72gqd258yqzcigowy,false,1800,6,4,1,4,35.5,0.0,1
61,true,116,d17nd7j72gqd258yqzcigowy,false,2583,6,9,0,6,35.833333333333336,0.0,1
62,true,116,d17nd7j72gqd258yqzcigowy,false,2481,7,8,0,7,36.208333333333336,0.0,1
63,true,116,d17nd7j72gqd258yqzcigowy,false,1992,7,2,1,2,36.708333333333336,0.0,1
64,true,116,d17nd7j72gqd258yqzcigowy,false,1918,7,5,0,7,37.375,0.0,1
65,true,116,d17nd7j72gqd258yqzcigowy,false,1953,6,1,0,6,37.708333333333336,0.0,1
66,true,116,d17nd7j72gqd258yqzcigowy,false,1918,4,2,0,4,37.958333333333336,0.0,1
67,true,116,d17nd7j72gqd258yqzcigowy,false,1227,0,8,0,0,38.958333333333336,0.0,1
68,true,116,d17nd7j72gqd258yqzcigowy,false,1342,7,0,1,0,39.958333333333336,0.0,1
69,true,116,d17nd7j72gqd258yqzcigowy,false,971,0,5,0,0,40.958333333333336,0.0,1
70,true,116,d17nd7j72gqd258yqzcigowy,false,1926,9,2,1,2,41.458333333333336,0.0,1
71,true,116,d17nd7j72gqd258yqzcigowy,false,2033,7,1,1,1,42.5,0.0,1
72,true,116,d17nd7j72gqd258yqzcigowy,false,1887,1,5,0,1,43.0,0.0,1
73,true,116,d17nd7j72gqd258yqzcigowy,false,3724,4,0,1,0,43.0,0.0,0
74,true,116,d17nd7j72gqd258yqzcigowy,false,4109,5,0,1,0,43.0,0.0,0
75,true,116,d17nd7j72gqd258yqzcigowy,false,5024,9,5,1,5,43.0,0.5,0
76,true,116,d17nd7j72gqd258yqzcigowy,false,2595,0,1,0,0,43.0,0.5,0
77,true,116,d17nd7j72gqd258yqzcigowy,false,3198,5,7,1,7,43.0,1.125,0
78,true,116,d17nd7j72gqd258yqzcigowy,false,1500,0,4,0,0,43.0,1.125,0
79,true,116,d17nd7j72gqd258yqzcigowy,false,2167,6,7,1,7,43.0,1.75,0
80,true,116,d17nd7j72gqd258yqzcigowy,false,3774,6,8,0,6,43.0,1.6666666666666667,0
81,true,116,d17nd7j72gqd258yqzcigowy,false,4443,6,5,1,5,43.0,2.166666666666667,0
82,true,116,d17nd7j72gqd258yqzcigowy,false,2454,4,6,0,4,43.0,2.916666666666667,0
83,true,116,d17nd7j72gqd258yqzcigowy,false,5084,2,4,0,2,43.0,3.416666666666667,0
84,true,116,d17nd7j72gqd258yqzcigowy,false,2600,1,2,0,1,43.0,3.916666666666667,0
85,true,116,d17nd7j72gqd258yqzcigowy,false,1503,1,9,0,1,43.0,4.416666666666667,0
86,true,116,d17nd7j72gqd258yqzcigowy,false,3837,9,6,1,6,43.0,5.083333333333334,0
87,true,116,d17nd7j72gqd258yqzcigowy,false,5273,5,4,0,5,43.0,5.5,0
88,true,116,d17nd7j72gqd258yqzcigowy,false,2834,8,6,1,6,43.0,6.166666666666667,0
89,true,116,d17nd7j72gqd258yqzcigowy,false,4290,4,9,0,4,43.0,6.916666666666667,0
90,true,116,d17nd7j72gqd258yqzcigowy,false,1625,6,0,1,0,43.0,6.916666666666667,0
91,true,116,d17nd7j72gqd258yqzcigowy,false,1057,9,0,1,0,43.0,6.916666666666667,0
92,true,116,d17nd7j72gqd258yqzcigowy,false,1535,0,9,0,0,43.0,6.916666666666667,0
93,true,116,d17nd7j72gqd258yqzcigowy,false,1587,5,1,1,1,43.0,7.416666666666667,0
94,true,116,d17nd7j72gqd258yqzcigowy,false,1662,7,9,0,7,43.0,7.625,0
95,true,116,d17nd7j72gqd258yqzcigowy,false,1137,8,0,1,0,43.0,7.625,0
96,true,116,d17nd7j72gqd258yqzcigowy,false,906,2,0,1,0,43.0,7.625,0
97,true,116,d17nd7j72gqd258yqzcigowy,false,1839,2,9,0,2,43.0,8.125,0
98,true,116,d17nd7j72gqd258yqzcigowy,false,1351,8,4,1,4,43.0,8.875,0
99,true,116,d17nd7j72gqd258yqzcigowy,false,1398,1,6,0,1,43.0,9.375,0
100,true,116,d17nd7j72gqd258yqzcigowy,false,1547,5,9,0,5,43.0,9.875,0
101,true,116,d17nd7j72gqd258yqzcigowy,false,3942,8,5,1,5,43.0,9.5,0
102,true,116,d17nd7j72gqd258yqzcigowy,false,3613,7,6,1,6,43.0,10.166666666666666,0
103,true,116,d17nd7j72gqd258yqzcigowy,false,1848,5,6,1,6,43.0,10.833333333333332,0
104,true,116,d17nd7j72gqd258yqzcigowy,false,1343,1,7,0,1,43.0,11.333333333333332,0
105,true,116,d17nd7j72gqd258yqzcigowy,false,1607,9,7,1,7,43.0,11.958333333333332,0
106,true,116,d17nd7j72gqd258yqzcigowy,false,3862,9,4,1,4,43.0,12.708333333333332,0
107,true,116,d17nd7j72gqd258yqzcigowy,false,1775,8,7,0,8,43.0,13.458333333333332,0
108,true,116,d17nd7j72gqd258yqzcigowy,false,2812,5,2,0,5,43.0,13.5,0
109,true,116,d17nd7j72gqd258yqzcigowy,false,2950,4,5,1,5,43.0,14.0,0
110,true,116,d17nd7j72gqd258yqzcigowy,false,4465,2,7,1,7,43.0,14.625,0
111,true,116,d17nd7j72gqd258yqzcigowy,false,1850,1,0,1,0,43.0,14.625,0
112,true,116,d17nd7j72gqd258yqzcigowy,false,2657,7,4,1,4,43.0,15.375,0
113,true,116,d17nd7j72gqd258yqzcigowy,false,1725,4,7,1,7,43.0,16.0,0
114,true,116,d17nd7j72gqd258yqzcigowy,false,1301,1,8,1,8,43.0,16.75,0
115,true,116,d17nd7j72gqd258yqzcigowy,false,2458,2,5,1,5,43.0,16.5,0
116,true,116,d17nd7j72gqd258yqzcigowy,false,2764,2,1,1,1,43.0,17.0,0
117,true,116,d17nd7j72gqd258yqzcigowy,false,1207,0,2,0,0,43.0,17.0,0
118,true,116,d17nd7j72gqd258yqzcigowy,false,1372,9,1,1,1,43.0,17.5,0
119,true,116,d17nd7j72gqd258yqzcigowy,false,1300,1,4,0,1,43.0,18.0,0
120,true,116,d17nd7j72gqd258yqzcigowy,false,1774,9,8,1,8,43.0,18.75,0
121,true,116,d17nd7j72gqd258yqzcigowy,false,1597,4,1,1,1,43.0,19.25,0
122,true,116,d17nd7j72gqd258yqzcigowy,false,1775,0,6,0,0,43.0,19.0,0
123,true,116,d17nd7j72gqd258yqzcigowy,false,1523,5,8,0,5,43.0,19.5,0
124,true,116,d17nd7j72gqd258yqzcigowy,false,936,0,7,0,0,43.0,19.5,0
125,true,116,d17nd7j72gqd258yqzcigowy,false,1826,2,8,0,2,43.0,20.0,0
126,true,116,d17nd7j72gqd258yqzcigowy,false,8596,6,2,1,2,43.0,20.5,0
127,true,116,d17nd7j72gqd258yqzcigowy,false,2486,8,2,1,2,43.0,21.0,0
128,true,116,d17nd7j72gqd258yqzcigowy,false,4218,4,8,1,8,43.0,21.75,0
129,true,116,d17nd7j72gqd258yqzcigowy,false,2945,2,6,0,2,43.0,21.5,0
